request_id,timestamp,child_id,latitude,longitude,country,timezone,letter_text,primary_gift_category,gift_count,sentiment_score,urgency_level,language_code,delivery_preference,extracted_gifts_json
REQ_2025_00000439,2025-11-10 10:24:01.973934,CH_NE_29082,-4.452221,-23.661827,Pitcairn Islands,Africa/Lome,"Hi Santa! My name is Brian and I am 6 years old. This year I want headphones, robot, and drone. I've been helpful and helped my mom. Thank you!",ELECTRONICS,3,0.908,5,es,chimney,"[{""item_name"": ""headphones"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.87}, {""item_name"": ""robot"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.88}, {""item_name"": ""drone"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.95}]"
REQ_2025_00000940,2025-11-10 10:49:47.907659,CH_AE_28535,-27.1917475,100.33599,Trinidad and Tobago,Africa/Banjul,"Santa, please bring me smartwatch for Christmas. I really need it because I want to learn. I've been excellent all year. From Heather",ELECTRONICS,3,0.922,1,es,mailbox,"[{""item_name"": ""smartwatch"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.91}, {""item_name"": ""gaming console"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.94}, {""item_name"": ""robot"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.96}]"
REQ_2025_00000059,2025-11-10 12:26:05.258774,CH_CV_79579,-50.4900305,91.05622,Argentina,America/Grenada,"Dear Santa, I have been very very good this year. For Christmas, I would really like action figure and maybe stuffed animal. I promise to do my homework. Love, Victoria",TOYS,3,0.801,3,fr,stocking,"[{""item_name"": ""action figure"", ""category"": ""TOYS"", ""confidence_score"": 0.98}, {""item_name"": ""stuffed animal"", ""category"": ""TOYS"", ""confidence_score"": 0.99}, {""item_name"": ""board game"", ""category"": ""TOYS"", ""confidence_score"": 0.99}]"
REQ_2025_00000569,2025-11-10 15:05:37.775313,CH_MR_50516,64.0722715,20.908317,Greece,Asia/Qyzylorda,"Santa, please bring me doll for Christmas. I really need it because my old one broke. I've been good all year. From Kevin",TOYS,3,0.675,2,en,tree,"[{""item_name"": ""doll"", ""category"": ""TOYS"", ""confidence_score"": 0.85}, {""item_name"": ""action figure"", ""category"": ""TOYS"", ""confidence_score"": 1.0}, {""item_name"": ""stuffed animal"", ""category"": ""TOYS"", ""confidence_score"": 0.91}]"
REQ_2025_00000190,2025-11-10 16:05:44.919381,CH_VN_19661,-60.62311,-156.420972,United States Minor Outlying Islands,Europe/Vilnius,"Dear Santa, I have been very trying my best this year. For Christmas, I would really like soccer ball and maybe tennis racket. I promise to do my homework. Love, Michael",SPORTS,3,0.92,1,it,chimney,"[{""item_name"": ""soccer ball"", ""category"": ""SPORTS"", ""confidence_score"": 0.86}, {""item_name"": ""tennis racket"", ""category"": ""SPORTS"", ""confidence_score"": 0.99}, {""item_name"": ""basketball"", ""category"": ""SPORTS"", ""confidence_score"": 0.81}]"
REQ_2025_00000841,2025-11-10 16:09:10.424044,CH_MT_69323,5.3704085,-159.324228,Hungary,Africa/Nairobi,"Dear Santa, I have been very very good this year. For Christmas, I would really like LEGO set and maybe action figure. I promise to share with my siblings. Love, Brian",TOYS,3,0.98,4,pt,mailbox,"[{""item_name"": ""LEGO set"", ""category"": ""TOYS"", ""confidence_score"": 0.8}, {""item_name"": ""action figure"", ""category"": ""TOYS"", ""confidence_score"": 0.92}, {""item_name"": ""stuffed animal"", ""category"": ""TOYS"", ""confidence_score"": 0.87}]"
REQ_2025_00000826,2025-11-10 16:10:48.233630,CH_CO_15259,76.495515,-137.981112,Saint Barthelemy,Europe/Vilnius,"Dear Santa, I have been very kind this year. For Christmas, I would really like puzzle and maybe action figure. I promise to be kind to others. Love, Emily",TOYS,3,0.68,1,de,tree,"[{""item_name"": ""puzzle"", ""category"": ""TOYS"", ""confidence_score"": 0.92}, {""item_name"": ""action figure"", ""category"": ""TOYS"", ""confidence_score"": 0.8}, {""item_name"": ""board game"", ""category"": ""TOYS"", ""confidence_score"": 0.94}]"
REQ_2025_00000425,2025-11-10 16:38:27.430919,CH_CY_49373,-51.707905,-91.567552,Lao People's Democratic Republic,Asia/Amman,"Hi Santa! My name is Carrie and I am 6 years old. This year I want headphones, drone, and tablet. I've been trying my best and helped my mom. Thank you!",ELECTRONICS,3,0.659,2,it,tree,"[{""item_name"": ""headphones"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.9}, {""item_name"": ""drone"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.86}, {""item_name"": ""tablet"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.81}]"
REQ_2025_00000505,2025-11-10 16:44:52.323858,CH_CL_11617,-14.373152,28.825319,Seychelles,Africa/Gaborone,"Santa, please bring me smartwatch for Christmas. I really need it because I want to learn. I've been very good all year. From Gregory",ELECTRONICS,3,0.647,1,zh,mailbox,"[{""item_name"": ""smartwatch"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.94}, {""item_name"": ""drone"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.99}, {""item_name"": ""headphones"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.82}]"
REQ_2025_00000252,2025-11-10 17:52:35.932776,CH_JO_22214,55.8992545,141.957893,Grenada,Africa/Tunis,"Hi Santa! My name is Dana and I am 9 years old. This year I want drone, tablet, and gaming console. I've been helpful and helped my grandparents. Thank you!",ELECTRONICS,3,0.793,2,en,mailbox,"[{""item_name"": ""drone"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.9}, {""item_name"": ""tablet"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.87}, {""item_name"": ""gaming console"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.81}]"
REQ_2025_00000176,2025-11-10 20:14:35.727157,CH_TM_41034,67.0424205,119.820387,Ghana,Europe/Zagreb,"Santa, please bring me robot for Christmas. I really need it because I want to learn. I've been helpful all year. From Michael",ELECTRONICS,3,0.717,3,zh,stocking,"[{""item_name"": ""robot"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.86}, {""item_name"": ""headphones"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.85}, {""item_name"": ""tablet"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.81}]"
REQ_2025_00000291,2025-11-10 22:12:12.935331,CH_KP_38157,15.3805055,-56.753886,Monaco,Indian/Maldives,"Dear Santa, I have been very excellent this year. For Christmas, I would really like coloring book and maybe picture book. I promise to share with my siblings. Love, William",BOOKS,3,0.942,1,it,tree,"[{""item_name"": ""coloring book"", ""category"": ""BOOKS"", ""confidence_score"": 0.82}, {""item_name"": ""picture book"", ""category"": ""BOOKS"", ""confidence_score"": 0.89}, {""item_name"": ""comic book"", ""category"": ""BOOKS"", ""confidence_score"": 0.83}]"
REQ_2025_00000649,2025-11-10 22:30:58.757906,CH_RW_47104,-59.4323965,-161.928461,Sweden,Africa/Bujumbura,"Santa, please bring me doll for Christmas. I really need it because it would help me in school. I've been excellent all year. From Lawrence",TOYS,3,0.657,3,pt,stocking,"[{""item_name"": ""doll"", ""category"": ""TOYS"", ""confidence_score"": 1.0}, {""item_name"": ""stuffed animal"", ""category"": ""TOYS"", ""confidence_score"": 0.98}, {""item_name"": ""action figure"", ""category"": ""TOYS"", ""confidence_score"": 0.87}]"
REQ_2025_00000138,2025-11-10 23:37:47.655890,CH_TT_17038,-0.3214345,60.29119,Monaco,America/Jamaica,"Hi Santa! My name is Todd and I am 12 years old. This year I want rollerblades, tennis racket, and soccer ball. I've been kind and helped my mom. Thank you!",SPORTS,3,0.639,2,es,stocking,"[{""item_name"": ""rollerblades"", ""category"": ""SPORTS"", ""confidence_score"": 0.92}, {""item_name"": ""tennis racket"", ""category"": ""SPORTS"", ""confidence_score"": 0.92}, {""item_name"": ""soccer ball"", ""category"": ""SPORTS"", ""confidence_score"": 0.92}]"
REQ_2025_00000459,2025-11-10 23:38:49.827316,CH_HU_60692,-36.9089755,-19.087522,Belgium,Asia/Qatar,"Dear Santa, I have been very excellent this year. For Christmas, I would really like art supplies and maybe science kit. I promise to be kind to others. Love, Justin",CREATIVE,3,0.671,1,es,mailbox,"[{""item_name"": ""art supplies"", ""category"": ""CREATIVE"", ""confidence_score"": 0.87}, {""item_name"": ""science kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.84}, {""item_name"": ""craft kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.8}]"
REQ_2025_00000984,2025-11-11 00:04:54.369956,CH_VC_52526,75.891407,-94.775601,Northern Mariana Islands,Africa/Lome,"Dear Santa, I have been very excellent this year. For Christmas, I would really like craft kit and maybe science kit. I promise to be kind to others. Love, James",CREATIVE,3,0.946,5,zh,mailbox,"[{""item_name"": ""craft kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.91}, {""item_name"": ""science kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.86}, {""item_name"": ""art supplies"", ""category"": ""CREATIVE"", ""confidence_score"": 0.97}]"
REQ_2025_00000840,2025-11-11 00:23:12.391351,CH_PE_50180,42.409523,-141.278621,American Samoa,Europe/Zurich,"Santa, please bring me skateboard for Christmas. I really need it because my old one broke. I've been good all year. From Jessica",SPORTS,3,0.697,4,it,tree,"[{""item_name"": ""skateboard"", ""category"": ""SPORTS"", ""confidence_score"": 0.91}, {""item_name"": ""rollerblades"", ""category"": ""SPORTS"", ""confidence_score"": 0.82}, {""item_name"": ""bicycle"", ""category"": ""SPORTS"", ""confidence_score"": 0.96}]"
REQ_2025_00000483,2025-11-11 01:02:54.373871,CH_GN_34685,-77.555171,-114.163742,Senegal,Africa/Ceuta,"Hi Santa! My name is Robert and I am 5 years old. This year I want smartwatch, drone, and headphones. I've been very good and helped my mom. Thank you!",ELECTRONICS,3,0.79,3,ja,stocking,"[{""item_name"": ""smartwatch"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.82}, {""item_name"": ""drone"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.82}, {""item_name"": ""headphones"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.91}]"
REQ_2025_00000574,2025-11-11 01:53:42.135047,CH_SC_15189,79.6219195,160.537376,Peru,America/Managua,"Hi Santa! My name is David and I am 5 years old. This year I want soccer ball, basketball, and rollerblades. I've been kind and helped my mom. Thank you!",SPORTS,3,0.745,3,zh,mailbox,"[{""item_name"": ""soccer ball"", ""category"": ""SPORTS"", ""confidence_score"": 0.97}, {""item_name"": ""basketball"", ""category"": ""SPORTS"", ""confidence_score"": 0.98}, {""item_name"": ""rollerblades"", ""category"": ""SPORTS"", ""confidence_score"": 0.83}]"
REQ_2025_00000521,2025-11-11 02:36:54.223161,CH_BA_98908,30.808299,-170.187119,Pakistan,Africa/Luanda,"Santa, please bring me chapter book for Christmas. I really need it because my old one broke. I've been very good all year. From Johnny",BOOKS,3,0.914,2,zh,mailbox,"[{""item_name"": ""chapter book"", ""category"": ""BOOKS"", ""confidence_score"": 0.94}, {""item_name"": ""coloring book"", ""category"": ""BOOKS"", ""confidence_score"": 0.83}, {""item_name"": ""picture book"", ""category"": ""BOOKS"", ""confidence_score"": 0.81}]"
REQ_2025_00000173,2025-11-11 02:42:01.496246,CH_RU_36302,57.4644375,-147.606962,Algeria,America/Havana,"Hi Santa! My name is Denise and I am 9 years old. This year I want board game, action figure, and toy car. I've been good and helped my mom. Thank you!",TOYS,3,0.717,3,de,mailbox,"[{""item_name"": ""board game"", ""category"": ""TOYS"", ""confidence_score"": 0.87}, {""item_name"": ""action figure"", ""category"": ""TOYS"", ""confidence_score"": 0.99}, {""item_name"": ""toy car"", ""category"": ""TOYS"", ""confidence_score"": 1.0}]"
REQ_2025_00000942,2025-11-11 02:56:46.901891,CH_TR_82423,58.1836245,-53.054433,Poland,Africa/Algiers,"Hi Santa! My name is Joel and I am 4 years old. This year I want building blocks, science kit, and musical instrument. I've been good and helped my grandparents. Thank you!",CREATIVE,3,0.888,5,en,chimney,"[{""item_name"": ""building blocks"", ""category"": ""CREATIVE"", ""confidence_score"": 0.98}, {""item_name"": ""science kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.84}, {""item_name"": ""musical instrument"", ""category"": ""CREATIVE"", ""confidence_score"": 0.81}]"
REQ_2025_00000078,2025-11-11 03:56:37.088413,CH_SB_92210,-51.8072265,90.863318,Uzbekistan,Asia/Karachi,"Santa, please bring me robot for Christmas. I really need it because all my friends have one. I've been helpful all year. From Ashley",ELECTRONICS,3,0.726,4,es,mailbox,"[{""item_name"": ""robot"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.89}, {""item_name"": ""headphones"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.86}, {""item_name"": ""drone"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.85}]"
REQ_2025_00000005,2025-11-11 04:09:12.621091,CH_CZ_18675,5.990249,-73.739132,Central African Republic,Indian/Antananarivo,"Dear Santa, I have been very good this year. For Christmas, I would really like musical instrument and maybe craft kit. I promise to help with chores. Love, Jesse",CREATIVE,3,0.684,5,pt,tree,"[{""item_name"": ""musical instrument"", ""category"": ""CREATIVE"", ""confidence_score"": 0.93}, {""item_name"": ""craft kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.88}, {""item_name"": ""art supplies"", ""category"": ""CREATIVE"", ""confidence_score"": 0.98}]"
REQ_2025_00000250,2025-11-11 05:30:09.994751,CH_SN_38389,77.5173815,-168.32468,Liberia,America/Santo_Domingo,"Santa, please bring me smartwatch for Christmas. I really need it because my old one broke. I've been helpful all year. From Jerry",ELECTRONICS,3,0.78,4,ja,tree,"[{""item_name"": ""smartwatch"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.84}, {""item_name"": ""gaming console"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.88}, {""item_name"": ""headphones"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.83}]"
REQ_2025_00000743,2025-11-11 07:02:21.746585,CH_CG_51534,47.0434325,179.880683,Syrian Arab Republic,Europe/Oslo,"Dear Santa, I have been very good this year. For Christmas, I would really like building blocks and maybe art supplies. I promise to be kind to others. Love, Gabriel",CREATIVE,3,0.766,2,es,stocking,"[{""item_name"": ""building blocks"", ""category"": ""CREATIVE"", ""confidence_score"": 0.9}, {""item_name"": ""art supplies"", ""category"": ""CREATIVE"", ""confidence_score"": 0.9}, {""item_name"": ""science kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.99}]"
REQ_2025_00000353,2025-11-11 07:09:47.123603,CH_QA_15975,20.4741255,-66.947605,Kazakhstan,Asia/Rangoon,"Hi Santa! My name is Eric and I am 4 years old. This year I want headphones, smartwatch, and robot. I've been good and helped my sister. Thank you!",ELECTRONICS,3,0.837,3,es,chimney,"[{""item_name"": ""headphones"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.85}, {""item_name"": ""smartwatch"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.95}, {""item_name"": ""robot"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.83}]"
REQ_2025_00000186,2025-11-11 07:41:47.934666,CH_PW_19506,-70.477991,179.677876,Cook Islands,Asia/Makassar,"Santa, please bring me LEGO set for Christmas. I really need it because all my friends have one. I've been very good all year. From John",TOYS,3,0.749,4,es,stocking,"[{""item_name"": ""LEGO set"", ""category"": ""TOYS"", ""confidence_score"": 0.86}, {""item_name"": ""doll"", ""category"": ""TOYS"", ""confidence_score"": 0.83}, {""item_name"": ""puzzle"", ""category"": ""TOYS"", ""confidence_score"": 0.83}]"
REQ_2025_00000519,2025-11-11 07:48:02.864789,CH_MU_73898,-25.1153785,15.602135,Liechtenstein,Asia/Rangoon,"Santa, please bring me stuffed animal for Christmas. I really need it because I want to learn. I've been very good all year. From Aaron",TOYS,3,0.891,3,fr,chimney,"[{""item_name"": ""stuffed animal"", ""category"": ""TOYS"", ""confidence_score"": 0.91}, {""item_name"": ""action figure"", ""category"": ""TOYS"", ""confidence_score"": 0.87}, {""item_name"": ""doll"", ""category"": ""TOYS"", ""confidence_score"": 0.94}]"
REQ_2025_00000097,2025-11-11 07:53:57.246997,CH_CZ_21506,73.4118215,140.408077,Korea,Asia/Choibalsan,"Dear Santa, I have been very good this year. For Christmas, I would really like educational book and maybe chapter book. I promise to be kind to others. Love, Gregory",BOOKS,3,0.924,3,pt,chimney,"[{""item_name"": ""educational book"", ""category"": ""BOOKS"", ""confidence_score"": 0.91}, {""item_name"": ""chapter book"", ""category"": ""BOOKS"", ""confidence_score"": 0.86}, {""item_name"": ""picture book"", ""category"": ""BOOKS"", ""confidence_score"": 0.86}]"
REQ_2025_00000825,2025-11-11 09:09:29.441578,CH_UG_15528,-48.9028555,-8.601817,Uzbekistan,Europe/London,"Dear Santa, I have been very kind this year. For Christmas, I would really like gaming console and maybe tablet. I promise to do my homework. Love, Jennifer",ELECTRONICS,3,0.688,2,fr,tree,"[{""item_name"": ""gaming console"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.9}, {""item_name"": ""tablet"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.86}, {""item_name"": ""drone"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.95}]"
REQ_2025_00000111,2025-11-11 09:16:13.194968,CH_LV_83516,62.1122715,38.324867,Netherlands Antilles,America/Asuncion,"Santa, please bring me tennis racket for Christmas. I really need it because I want to learn. I've been kind all year. From Jessica",SPORTS,3,0.73,4,zh,stocking,"[{""item_name"": ""tennis racket"", ""category"": ""SPORTS"", ""confidence_score"": 0.99}, {""item_name"": ""rollerblades"", ""category"": ""SPORTS"", ""confidence_score"": 0.89}, {""item_name"": ""basketball"", ""category"": ""SPORTS"", ""confidence_score"": 0.91}]"
REQ_2025_00000871,2025-11-11 09:46:24.869213,CH_IN_31245,-21.4772095,-41.776009,Georgia,America/Santo_Domingo,"Dear Santa, I have been very trying my best this year. For Christmas, I would really like craft kit and maybe building blocks. I promise to do my homework. Love, Theresa",CREATIVE,3,0.856,1,es,mailbox,"[{""item_name"": ""craft kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.83}, {""item_name"": ""building blocks"", ""category"": ""CREATIVE"", ""confidence_score"": 0.86}, {""item_name"": ""musical instrument"", ""category"": ""CREATIVE"", ""confidence_score"": 0.91}]"
REQ_2025_00000866,2025-11-11 11:35:00.121773,CH_ET_74350,-35.569684,-43.330053,Northern Mariana Islands,Asia/Tehran,"Santa, please bring me rollerblades for Christmas. I really need it because my old one broke. I've been excellent all year. From Rodney",SPORTS,3,0.775,4,zh,chimney,"[{""item_name"": ""rollerblades"", ""category"": ""SPORTS"", ""confidence_score"": 0.89}, {""item_name"": ""bicycle"", ""category"": ""SPORTS"", ""confidence_score"": 0.87}, {""item_name"": ""basketball"", ""category"": ""SPORTS"", ""confidence_score"": 0.85}]"
REQ_2025_00000875,2025-11-11 12:39:46.546382,CH_AL_95646,36.2567865,-133.52107,Vietnam,Asia/Colombo,"Hi Santa! My name is Robert and I am 3 years old. This year I want gaming console, tablet, and smartwatch. I've been good and helped my brother. Thank you!",ELECTRONICS,3,0.949,1,it,stocking,"[{""item_name"": ""gaming console"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.96}, {""item_name"": ""tablet"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.91}, {""item_name"": ""smartwatch"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.81}]"
REQ_2025_00000759,2025-11-11 12:51:45.071446,CH_RS_92168,12.474078,72.618422,Sudan,Europe/Malta,"Hi Santa! My name is Hannah and I am 12 years old. This year I want skateboard, bicycle, and soccer ball. I've been good and helped my sister. Thank you!",SPORTS,3,0.787,5,fr,mailbox,"[{""item_name"": ""skateboard"", ""category"": ""SPORTS"", ""confidence_score"": 0.95}, {""item_name"": ""bicycle"", ""category"": ""SPORTS"", ""confidence_score"": 0.84}, {""item_name"": ""soccer ball"", ""category"": ""SPORTS"", ""confidence_score"": 0.82}]"
REQ_2025_00000514,2025-11-11 13:14:34.842150,CH_TJ_13830,-71.368004,85.895977,American Samoa,Asia/Phnom_Penh,"Santa, please bring me gaming console for Christmas. I really need it because it would help me in school. I've been kind all year. From Stephen",ELECTRONICS,3,0.664,3,zh,stocking,"[{""item_name"": ""gaming console"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.84}, {""item_name"": ""robot"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.85}, {""item_name"": ""drone"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.9}]"
REQ_2025_00000380,2025-11-11 14:43:48.884179,CH_MK_16932,59.297993,36.909701,Angola,Africa/Casablanca,"Hi Santa! My name is Cynthia and I am 7 years old. This year I want drone, tablet, and gaming console. I've been trying my best and helped my sister. Thank you!",ELECTRONICS,3,0.709,4,pt,chimney,"[{""item_name"": ""drone"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.86}, {""item_name"": ""tablet"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.91}, {""item_name"": ""gaming console"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.99}]"
REQ_2025_00000390,2025-11-11 15:10:50.351514,CH_BO_54385,-45.3021765,174.194058,Equatorial Guinea,Europe/Skopje,"Santa, please bring me rollerblades for Christmas. I really need it because I want to learn. I've been very good all year. From Heather",SPORTS,3,0.68,4,es,tree,"[{""item_name"": ""rollerblades"", ""category"": ""SPORTS"", ""confidence_score"": 0.97}, {""item_name"": ""tennis racket"", ""category"": ""SPORTS"", ""confidence_score"": 0.95}, {""item_name"": ""bicycle"", ""category"": ""SPORTS"", ""confidence_score"": 0.86}]"
REQ_2025_00000541,2025-11-11 15:17:24.674724,CH_LK_74103,-43.7517845,-42.916274,Ghana,America/Santiago,"Hi Santa! My name is Jason and I am 8 years old. This year I want doll, toy car, and stuffed animal. I've been kind and helped my mom. Thank you!",TOYS,3,0.82,2,pt,mailbox,"[{""item_name"": ""doll"", ""category"": ""TOYS"", ""confidence_score"": 0.9}, {""item_name"": ""toy car"", ""category"": ""TOYS"", ""confidence_score"": 0.98}, {""item_name"": ""stuffed animal"", ""category"": ""TOYS"", ""confidence_score"": 0.97}]"
REQ_2025_00000293,2025-11-11 15:39:33.925990,CH_BI_53829,43.5730015,63.180622,Bangladesh,Europe/Budapest,"Dear Santa, I have been very kind this year. For Christmas, I would really like puzzle and maybe toy car. I promise to be kind to others. Love, Amanda",TOYS,3,0.739,4,zh,chimney,"[{""item_name"": ""puzzle"", ""category"": ""TOYS"", ""confidence_score"": 0.97}, {""item_name"": ""toy car"", ""category"": ""TOYS"", ""confidence_score"": 0.85}, {""item_name"": ""action figure"", ""category"": ""TOYS"", ""confidence_score"": 0.93}]"
REQ_2025_00000361,2025-11-11 15:44:39.293557,CH_BD_21334,-66.7567385,-58.105421,Jamaica,Africa/Maputo,"Dear Santa, I have been very kind this year. For Christmas, I would really like chapter book and maybe comic book. I promise to do my homework. Love, Allison",BOOKS,3,0.765,5,ja,tree,"[{""item_name"": ""chapter book"", ""category"": ""BOOKS"", ""confidence_score"": 0.92}, {""item_name"": ""comic book"", ""category"": ""BOOKS"", ""confidence_score"": 0.97}, {""item_name"": ""educational book"", ""category"": ""BOOKS"", ""confidence_score"": 0.86}]"
REQ_2025_00000496,2025-11-11 16:46:04.236732,CH_EE_32980,75.8228315,140.131591,United States of America,Africa/Luanda,"Santa, please bring me musical instrument for Christmas. I really need it because all my friends have one. I've been excellent all year. From Bethany",CREATIVE,3,0.854,3,ja,chimney,"[{""item_name"": ""musical instrument"", ""category"": ""CREATIVE"", ""confidence_score"": 0.87}, {""item_name"": ""craft kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.92}, {""item_name"": ""art supplies"", ""category"": ""CREATIVE"", ""confidence_score"": 0.92}]"
REQ_2025_00000134,2025-11-11 17:00:42.039967,CH_GQ_79391,89.2146325,-160.294406,Uzbekistan,Africa/Nouakchott,"Dear Santa, I have been very helpful this year. For Christmas, I would really like rollerblades and maybe basketball. I promise to be kind to others. Love, Albert",SPORTS,3,0.889,5,it,chimney,"[{""item_name"": ""rollerblades"", ""category"": ""SPORTS"", ""confidence_score"": 0.9}, {""item_name"": ""basketball"", ""category"": ""SPORTS"", ""confidence_score"": 0.94}, {""item_name"": ""bicycle"", ""category"": ""SPORTS"", ""confidence_score"": 0.89}]"
REQ_2025_00000023,2025-11-11 17:48:24.106746,CH_UA_88193,74.168944,-88.063679,Italy,Asia/Aqtau,"Hi Santa! My name is John and I am 9 years old. This year I want craft kit, art supplies, and science kit. I've been very good and helped my mom. Thank you!",CREATIVE,3,0.774,3,zh,chimney,"[{""item_name"": ""craft kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.88}, {""item_name"": ""art supplies"", ""category"": ""CREATIVE"", ""confidence_score"": 0.92}, {""item_name"": ""science kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.85}]"
REQ_2025_00000181,2025-11-11 18:36:55.477983,CH_AE_94840,-82.873607,131.694641,Comoros,America/St_Kitts,"Hi Santa! My name is Dustin and I am 8 years old. This year I want gaming console, smartwatch, and drone. I've been very good and helped my grandparents. Thank you!",ELECTRONICS,3,0.718,4,ja,chimney,"[{""item_name"": ""gaming console"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.82}, {""item_name"": ""smartwatch"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.88}, {""item_name"": ""drone"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.88}]"
REQ_2025_00000389,2025-11-11 18:50:56.741994,CH_LC_98363,89.7704425,152.15101,Sudan,Europe/Dublin,"Hi Santa! My name is Kelli and I am 9 years old. This year I want educational book, chapter book, and picture book. I've been kind and helped my dad. Thank you!",BOOKS,3,0.797,1,zh,mailbox,"[{""item_name"": ""educational book"", ""category"": ""BOOKS"", ""confidence_score"": 0.9}, {""item_name"": ""chapter book"", ""category"": ""BOOKS"", ""confidence_score"": 0.94}, {""item_name"": ""picture book"", ""category"": ""BOOKS"", ""confidence_score"": 0.82}]"
REQ_2025_00000089,2025-11-11 19:54:34.383828,CH_AU_66261,89.1185685,60.687875,Tajikistan,Africa/Tunis,"Santa, please bring me building blocks for Christmas. I really need it because all my friends have one. I've been helpful all year. From Robert",CREATIVE,3,0.601,3,de,mailbox,"[{""item_name"": ""building blocks"", ""category"": ""CREATIVE"", ""confidence_score"": 0.84}, {""item_name"": ""art supplies"", ""category"": ""CREATIVE"", ""confidence_score"": 0.93}, {""item_name"": ""craft kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.9}]"
REQ_2025_00000842,2025-11-11 20:26:04.159754,CH_MC_75535,-42.0176465,-164.153665,Niger,Asia/Rangoon,"Santa, please bring me smartwatch for Christmas. I really need it because my old one broke. I've been helpful all year. From Jacob",ELECTRONICS,3,0.728,1,it,mailbox,"[{""item_name"": ""smartwatch"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.97}, {""item_name"": ""headphones"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.88}, {""item_name"": ""drone"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.91}]"
REQ_2025_00000727,2025-11-11 21:28:49.058004,CH_PH_88419,2.677057,71.416158,Western Sahara,Africa/Nouakchott,"Dear Santa, I have been very trying my best this year. For Christmas, I would really like headphones and maybe tablet. I promise to do my homework. Love, Michelle",ELECTRONICS,3,0.795,5,en,mailbox,"[{""item_name"": ""headphones"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.97}, {""item_name"": ""tablet"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.82}, {""item_name"": ""robot"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.98}]"
